SMILES,Solvent,AM,EM,QY,AC,ST,LGAC,Et30,SP,SdP,SA,SB
CCCCCCN1C(=O)c2cccc3c(-c4ccc(-c5cccs5)s4)ccc(c23)C1=O,C(Cl)(Cl)Cl,409,534.0,0.35,35892.0,125.0,4.555,39.1,0.783,0.614,0.047,0.071
CN(C)c1ccc(/C=C/c2cnccn2)cc1,C(Cl)Cl,389,511.0,0.17,19000.0,122.0,4.2788,40.7,0.761,0.769,0.04,0.178
CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CN(C)C=O,430,515.0,0.03,,85.0,,43.2,0.759,0.977,0.031,0.613
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,CN(C)C=O,438,524.0,0.11,,86.0,,43.2,0.759,0.977,0.031,0.613
CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,C(Cl)(Cl)Cl,430,497.0,0.23,,67.0,,39.1,0.783,0.614,0.047,0.071
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,C(Cl)(Cl)Cl,426,493.0,0.29,,67.0,,39.1,0.783,0.614,0.047,0.071
CCCCN1C(=O)c2cccc3c(Oc4cc(COc5ccc(N6C(=O)c7cccc8c(NCCN(C)C)ccc(c78)C6=O)cc5)cc(Oc5ccc6c7c(cccc57)C(=O)N(CCCC)C6=O)c4)ccc(c23)C1=O,CC#N,430,497.0,0.02,,67.0,,45.6,0.645,0.974,0.044,0.286
CCCCNc1ccc2c3c(cccc13)C(=O)N(c1ccc(OCc3cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)cc(Oc4ccc5c6c(cccc46)C(=O)N(CCCC)C5=O)c3)cc1)C2=O,CC#N,430,520.0,0.18,,90.0,,45.6,0.645,0.974,0.044,0.286
CCOC(=O)/C(=C/c1ccc(N(CC)CC)cc1)n1nnc2ccccc21,CO,398,466.0,,25130.0,68.0,4.4002,55.4,0.608,0.904,0.605,0.545
CCOC(=O)/C(=C/c1ccc(N(C)C)cc1)n1nnc2ccccc21,CO,390,467.0,,25640.0,77.0,4.4089,55.4,0.608,0.904,0.605,0.545
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,CC1=CC=CC=C1,405,446.0,0.19,,41.0,,33.9,0.782,0.284,0.0,0.128
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C(Cl)Cl,405,492.0,0.29,,87.0,,40.7,0.761,0.769,0.04,0.178
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,C(Cl)Cl,409,489.0,0.25,,80.0,,40.7,0.761,0.769,0.04,0.178
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,CN(C)C=O,413,504.0,0.37,,91.0,,43.2,0.759,0.977,0.031,0.613
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,C1CCOC1,406,464.0,0.25,,58.0,,37.4,0.714,0.634,0.0,0.591
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,C1CCOC1,397,463.0,0.25,,66.0,,37.4,0.714,0.634,0.0,0.591
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)nc(SC)n3)ccc21,CCOC(=O)C,402,463.0,0.24,,61.0,,38.1,0.656,0.603,0.0,0.542
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,CN(C)C=O,405,500.0,0.42,,95.0,,43.2,0.759,0.977,0.031,0.613
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,CC1=CC=CC=C1,397,440.0,0.19,,43.0,,33.9,0.782,0.284,0.0,0.128
CCn1c2ccccc2c2cc(/C=C/c3cc(/C=C/c4ccc5c(c4)c4ccccc4n5CC)ncn3)ccc21,CCOC(=O)C,395,460.0,0.25,,65.0,,38.1,0.656,0.603,0.0,0.542
CCCC1(CCC)c2cc(-c3ccc(C(C)(C)C)cc3)ccc2-c2ccc(-c3ccc4c(c3)C(CCC)(CCC)c3cc(-c5ccc6c(c5)C(CCC)(CCC)c5cc(-c7ccc8c(c7)C(CCC)(CCC)c7cc(-c9ccc(C(C)(C)C)cc9)ccc7-8)ccc5-6)ccc3-4)cc21,C1CCCCC1,366,413.0,1.0,153000.0,47.0,5.1847,30.9,0.683,0.0,0.0,0.073
Cn1nc(-c2nc3c(Br)cccn3c2NC(C)(C)C)cc1-c1ccc(Cl)cc1,C(Cl)(Cl)Cl,323,453.0,0.05,,130.0,,39.1,0.783,0.614,0.047,0.071
Cc1ccc2nc(-c3cc(-c4ccc(Cl)cc4)n(C)n3)c(NC(C)(C)C)n2c1,C(Cl)(Cl)Cl,329,436.0,0.23,,107.0,,39.1,0.783,0.614,0.047,0.071
Cn1nc(-c2nc3ccc(Br)cn3c2NC(C)(C)C)cc1-c1ccc(Cl)cc1,C(Cl)(Cl)Cl,329,459.0,0.07,,130.0,,39.1,0.783,0.614,0.047,0.071
Cn1nc(-c2nc3ccccn3c2NC(C)(C)C)cc1-c1ccc(Cl)cc1,C(Cl)(Cl)Cl,317,435.0,0.52,,118.0,,39.1,0.783,0.614,0.047,0.071
CCOC(=O)CNc1c(-c2cc(-c3ccc(Cl)cc3)n(C)n2)nc2ccc(Cl)cn12,C(Cl)(Cl)Cl,330,459.0,0.58,30300.0,129.0,4.4814,39.1,0.783,0.614,0.047,0.071
Cc1ccn2c(NC(C)(C)C)c(-c3cc(-c4ccc(Cl)cc4)n(C)n3)nc2c1,C(Cl)(Cl)Cl,314,443.0,0.4,,129.0,,39.1,0.783,0.614,0.047,0.071
NCc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,331,457.0,0.19,22387.0,126.0,4.35,40.7,0.761,0.769,0.04,0.178
Fc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,336,469.0,0.32,6918.0,133.0,3.84,40.7,0.761,0.769,0.04,0.178
Cc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,341,470.0,0.28,6026.0,129.0,3.78,40.7,0.761,0.769,0.04,0.178
c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,337,473.0,0.24,5495.0,136.0,3.74,40.7,0.761,0.769,0.04,0.178
CC(=O)c1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,358,506.0,0.43,4786.0,148.0,3.68,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2cccc3ncc(-c4ccc(CN)cc4)n23)cc1,C(Cl)Cl,329,447.0,0.17,15849.0,118.0,4.2,40.7,0.761,0.769,0.04,0.178
Clc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,338,478.0,0.42,4677.0,140.0,3.67,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2cccc3ncc(-c4ccccc4)n23)cc1,C(Cl)Cl,332,468.0,0.21,6166.0,136.0,3.79,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,341,484.0,0.26,3715.0,143.0,3.57,40.7,0.761,0.769,0.04,0.178
CC(C)(C)c1ccc(-c2cnc3cccc(-c4ccccc4)n23)cc1,C(Cl)Cl,339,479.0,0.31,4571.0,140.0,3.66,40.7,0.761,0.769,0.04,0.178
FC(F)(F)c1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,518,592.0,0.14,,74.0,,40.7,0.761,0.769,0.04,0.178
c1ccc(-c2[o+]c3c4c(cccc4c(-c4ccccc4)c4c5ccccc5c(-c5ccccc5)c(-c5ccccc5)n34)c2-c2ccccc2)cc1,C(Cl)Cl,501,575.0,0.11,,74.0,,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2[o+]c3c4c(cc([N+](=O)[O-])cc4c(-c4ccc(OC)cc4)c4c5ccc(OC)cc5c(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)n34)c2-c2ccc(OC)cc2)cc1,C(Cl)Cl,587,674.0,0.01,,87.0,,40.7,0.761,0.769,0.04,0.178
O=[N+]([O-])c1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,559,622.0,0.23,,63.0,,40.7,0.761,0.769,0.04,0.178
Clc1ccc(-c2[o+]c3c4c(cccc4c(-c4ccc(Cl)cc4)c4c5ccc(Cl)cc5c(-c5ccc(Cl)cc5)c(-c5ccc(Cl)cc5)n34)c2-c2ccc(Cl)cc2)cc1,C(Cl)Cl,503,576.0,0.11,,73.0,,40.7,0.761,0.769,0.04,0.178
COc1ccc(-c2[o+]c3c4c(cccc4c(-c4ccc(OC)cc4)c4c5ccc(OC)cc5c(-c5ccc(OC)cc5)c(-c5ccc(OC)cc5)n34)c2-c2ccc(OC)cc2)cc1,C(Cl)Cl,492,604.0,0.1,,112.0,,40.7,0.761,0.769,0.04,0.178
O=Cc1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,548,608.0,0.27,,60.0,,40.7,0.761,0.769,0.04,0.178
COC(=O)c1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,534,599.0,0.21,,65.0,,40.7,0.761,0.769,0.04,0.178
COc1cc2c(-c3ccccc3)c(-c3ccccc3)[o+]c3c2c(c1)c(-c1ccccc1)c1c2ccccc2c(-c2ccccc2)c(-c2ccccc2)n31,C(Cl)Cl,468,549.0,0.23,,81.0,,40.7,0.761,0.769,0.04,0.178
NCc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,C1CCOC1,367,442.0,,26303.0,75.0,4.42,37.4,0.714,0.634,0.0,0.591
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,C1CCOC1,385,446.0,,23442.0,61.0,4.37,37.4,0.714,0.634,0.0,0.591
NCc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CCCCCC,366,427.0,,28840.0,61.0,4.46,31.0,0.616,0.0,0.0,0.056
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CCCCCC,380,443.0,,20893.0,63.0,4.32,31.0,0.616,0.0,0.0,0.056
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CCO,389,498.0,0.29,,109.0,,51.9,0.633,0.783,0.4,0.658
NCc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CC#N,366,448.0,,27542.0,82.0,4.44,45.6,0.645,0.974,0.044,0.286
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,C1CCOC1,342,412.0,,20893.0,70.0,4.32,37.4,0.714,0.634,0.0,0.591
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,CCO,341,411.0,,14125.0,70.0,4.15,51.9,0.633,0.783,0.4,0.658
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,CC#N,341,411.0,,26915.0,70.0,4.43,45.6,0.645,0.974,0.044,0.286
O=Cc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CC#N,385,483.0,,25119.0,98.0,4.4,45.6,0.645,0.974,0.044,0.286
C1=C(c2ccc(-c3cccs3)s2)CCC(c2ccccc2)C1,CCCCCC,341,409.0,,19055.0,68.0,4.28,31.0,0.616,0.0,0.0,0.056
NCc1ccc(-c2ccc(C3=CCC(c4ccccc4)CC3)s2)s1,CCO,366,444.0,0.06,,78.0,,51.9,0.633,0.783,0.4,0.658
CCCCn1c2ccc(-c3cccs3)cc2c2c1c1c3ccc(-c4cccs4)cc3n(CCCC)c1c1c3ccc(-c4cccs4)cc3n(CCCC)c21,C1CCOC1,337,424.0,0.37,120000.0,87.0,5.0792,37.4,0.714,0.634,0.0,0.591
CCCCCCCCCCOc1cc(OCCCCCCCCCC)cc(C2=C3C(C)=CC(/C=C/c4ccc(OC)cc4)=[N+]3[B-](F)(F)n3c(/C=C/c4ccc(OC)cc4)cc(C=Cc4ccc(OC)cc4)c32)c1,C(Cl)(Cl)Cl,665,682.0,0.35,96900.0,17.0,4.9863,39.1,0.783,0.614,0.047,0.071
CN(CCO[Si](C)(C)C(C)(C)C)c1ccc(-c2ccc(C=C(CN)C(=O)O)s2)cc1,C1CCOC1,470,578.0,0.66,,108.0,,37.4,0.714,0.634,0.0,0.591
COC(=O)/C=C/c1sc(-c2ccc(N(C)C)cc2)cc1N,CC#N,419,609.0,,36200.0,190.0,4.5587,45.6,0.645,0.974,0.044,0.286
COc1ccc(-c2c3ccccc3c(CCc3ccccc3)c3cc4cc(C)sc4cc23)cc1,C(Cl)Cl,481,504.0,0.73,13800.0,23.0,4.1399,40.7,0.761,0.769,0.04,0.178
CCOC(=O)c1ccc(C2=C(c3ccccc3)c3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,374,482.0,0.011,15866.0,108.0,4.2005,37.4,0.714,0.634,0.0,0.591
F[B-]1(F)OC(c2ccccc2)=C(c2ccccc2)c2sc3ccccc3[n+]21,C1CCOC1,360,446.0,0.014,23200.0,86.0,4.3655,37.4,0.714,0.634,0.0,0.591
CN(C)c1ccc(C2=C(c3ccccc3)c3sc4ccccc4[n+]3[B-](F)(F)O2)cc1,C1CCOC1,446,507.0,0.01,26850.0,61.0,4.4289,37.4,0.714,0.634,0.0,0.591
Cc1c(C)c2cc3ccccc3n2c2nc3cc4ccccc4cc3cc12,C(Cl)Cl,479,523.0,0.76,,44.0,,40.7,0.761,0.769,0.04,0.178
COC(=O)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)N[C@@H](CC1=CCc2ccccc21)C(=O)OC)NC(=O)OC(C)(C)C,CO,280,337.0,0.06,12343.0,57.0,4.0914,55.4,0.608,0.904,0.605,0.545
COC(=O)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)N[C@@H](CC1=CCc2ccccc21)C(=O)OC)NC(=O)OC(C)(C)C,CCOC(=O)C,280,326.0,0.22,14016.0,46.0,4.1466,38.1,0.656,0.603,0.0,0.542
COC(=O)C[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(=O)N[C@@H](CC1=CCc2ccccc21)C(=O)OC)NC(=O)OC(C)(C)C,CC#N,280,332.0,0.37,13561.0,52.0,4.1323,45.6,0.645,0.974,0.044,0.286
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,C(Cl)(Cl)Cl,601,777.0,0.0429,,176.0,,39.1,0.783,0.614,0.047,0.071
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4ccc(N(c5ccc(OCCCCCC)cc5)c5ccc(OCCCCCC)cc5)cc4)c4nc(-c5ccccc5)c(-c5ccccc5)nc34)cc2)cc1,CN(C)C=O,598,806.0,0.0329,,208.0,,43.2,0.759,0.977,0.031,0.613
CN(C)c1ccc(CCc2ccc(-c3nc(CN)c(CN)n3C)cc2)cc1,C1CCCCC1,372,406.0,0.84,,34.0,,30.9,0.683,0.0,0.0,0.073
CN(C)c1ccc(CCc2ccc(-c3nc(CN)c(CN)n3C)cc2)cc1,C(Cl)(Cl)Cl,369,479.0,0.88,35400.0,110.0,4.549,39.1,0.783,0.614,0.047,0.071
CCCCCNC(=O)COc1ccc(/C=C/c2ccc3n2[B-](F)(F)[N+]2=C(c4cccs4)C=CC2=C3)cc1,CO,625,641.0,,16000.0,16.0,4.2041,55.4,0.608,0.904,0.605,0.545
COc1ccc(N(c2ccc(/C=C/c3ccc(N(c4ccc(OC)cc4)c4ccc(-c5ccc(/C=C(/CN)C(=O)O)s5)cc4)cc3)cc2)c2ccc(-c3ccc(/C=C(/CN)C(=O)O)s3)cc2)cc1,CCO,478,485.0,0.73,,7.0,,51.9,0.633,0.783,0.4,0.658
C[Si](C)(C)[Si](c1cc2sc3cc([Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C)sc3c2s1)([Si](C)(C)C)[Si](C)(C)C,C(Cl)Cl,334,381.0,0.36,43500.0,47.0,4.6385,40.7,0.761,0.769,0.04,0.178
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,CCCCCC,440,514.0,0.304,,74.0,,31.0,0.616,0.0,0.0,0.056
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,C1CCCCC1,450,560.0,0.0051,,110.0,,30.9,0.683,0.0,0.0,0.073
O=C1OC(=O)c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)c3cccc1c23,C1CCOC1,450,591.0,0.0005,,141.0,,37.4,0.714,0.634,0.0,0.591
CCOC(=O)c1c(NC(C)(C)C)oc(-c2ccc(-c3ccccc3)cc2)c1C(=O)OCC,CC#N,355,448.0,0.235,,93.0,,45.6,0.645,0.974,0.044,0.286
COC(=O)c1c(NC(C)(C)C)oc(-c2ccc(-c3ccccc3)cc2)c1C(=O)OC,CC#N,355,446.0,0.14,,91.0,,45.6,0.645,0.974,0.044,0.286
CC1(C)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc21,C1CCOC1,427,548.0,0.63,,121.0,,37.4,0.714,0.634,0.0,0.591
CN(/N=C1\N=C(N)C2(CCCC2)c2ccccc21)c1ccccc1,C(Cl)Cl,378,471.0,,7902.0,93.0,3.8977,40.7,0.761,0.769,0.04,0.178
CCC(C)(C)c1ccc2c(c1)C(CCOC)(CCOC)c1cc(-c3ccc4c(c3)C(CCOC)(CCOC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,C1CCCCC1,331,371.0,0.61,,40.0,,30.9,0.683,0.0,0.0,0.073
CCC(C)(C)c1ccc2c(c1)C(CC)(CC)c1cc(-c3ccc4c(c3)C(CC)(CC)c3cc(C(C)(C)CC)ccc3-4)ccc1-2,C1CCCCC1,331,371.0,0.85,62000.0,40.0,4.7924,30.9,0.683,0.0,0.0,0.073
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,O,321,459.0,0.54,31150.0,138.0,4.4935,63.1,0.681,0.997,1.062,0.025
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,C1CCCCC1,331,372.0,0.6,30210.0,41.0,4.4802,30.9,0.683,0.0,0.0,0.073
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,CC1=CC=CC=C1,322,390.0,0.69,31060.0,68.0,4.4922,33.9,0.782,0.284,0.0,0.128
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,C1COCCO1,333,409.0,0.78,30030.0,76.0,4.4776,36.0,0.737,0.312,0.0,0.444
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,CC#N,320,427.0,0.72,31250.0,107.0,4.4949,45.6,0.645,0.974,0.044,0.286
c1ccc(-c2nc3c(ccc4[nH]ccc43)o2)cc1,CO,325,437.0,0.55,30770.0,112.0,4.4881,55.4,0.608,0.904,0.605,0.545
Cc1ccc(C2=C3C=CC(n4ncc5ccccc54)=[N+]3[B-](F)(F)n3c2ccc3-n2ncc3ccccc32)cc1,C(Cl)Cl,546,576.0,0.2,,30.0,,40.7,0.761,0.769,0.04,0.178
Cc1ccc(/C2=c3\cc/c(o3)=C(\c3ccc(C)cc3)c3ccc([nH]3)-c3ccc4n3[B-](F)(F)[N+]3=C(C=CC3=C4c3ccco3)c3ccc2[nH]3)cc1,C(Cl)(Cl)Cl,722,731.0,0.08,50119.0,9.0,4.7,39.1,0.783,0.614,0.047,0.071
CC(C)(C)c1ccc2c(c1)-c1cc3c4c(c5c6c(cc7c8c(c-2c1c4c86)-c1ccc(C(C)(C)C)cc1-7)-c1cc(C(C)(C)C)ccc1-5)-c1ccc(C(C)(C)C)cc1-3,CCCCCC,542,679.0,0.0037,,137.0,,31.0,0.616,0.0,0.0,0.056
CC(C)(C)c1ccc2c(c1)-c1cc3c4c(c5c6c(cc7c8c(c-2c1c4c86)-c1ccc(C(C)(C)C)cc1-7)-c1cc(C(C)(C)C)ccc1-5)-c1ccc(C(C)(C)C)cc1-3,CC1=CC=CC=C1,546,685.0,0.0043,,139.0,,33.9,0.782,0.284,0.0,0.128
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,CC#N,435,449.0,0.28,,14.0,,45.6,0.645,0.974,0.044,0.286
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,C1CCCCC1,435,442.0,0.29,,7.0,,30.9,0.683,0.0,0.0,0.073
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,C(Cl)(Cl)Cl,437,446.0,0.42,,9.0,,39.1,0.783,0.614,0.047,0.071
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,C1COCCO1,435,443.0,0.47,,8.0,,36.0,0.737,0.312,0.0,0.444
CC1(C)CCc2c(c3ccccc3c3nc4c(nc23)c2c(c3ccccc34)OC(C)(C)CC2)O1,CCCCCC,430,434.0,0.37,,4.0,,31.0,0.616,0.0,0.0,0.056
O=Cc1ccc2nc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1,CC1=CC=CC=C1,411,473.0,1.0,37400.0,62.0,4.5729,33.9,0.782,0.284,0.0,0.128
NCC(=Cc1ccc2nc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1)CN,CC1=CC=CC=C1,457,535.0,0.47,35700.0,78.0,4.5527,33.9,0.782,0.284,0.0,0.128
c1ccc(N(c2ccccc2)c2ccc(CCc3nc4ccccc4s3)cc2)cc1,CC1=CC=CC=C1,388,437.0,0.62,37500.0,49.0,4.574,33.9,0.782,0.284,0.0,0.128
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4cccc(Cl)c4Cl)o3)cc2)cc1,CS(=O)C,431,564.0,0.1,,133.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccc([N+](=O)[O-])cc4Cl)o3)cc2)cc1,CS(=O)C,429,543.0,0.02,,114.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccc(Cl)c([N+](=O)[O-])c4)o3)cc2)cc1,CS(=O)C,430,545.0,0.02,,115.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4)o3)cc2)cc1,CS(=O)C,431,567.0,0.13,,136.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4cc(Cl)ccc4Cl)o3)cc2)cc1,CS(=O)C,430,567.0,0.07,,137.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4F)o3)cc2)cc1,CS(=O)C,431,567.0,0.13,,136.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccccc4[N+](=O)[O-])o3)cc2)cc1,CS(=O)C,431,547.0,0.01,,116.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4cccc([N+](=O)[O-])c4)o3)cc2)cc1,CS(=O)C,432,549.0,0.01,,117.0,,45.1,0.83,1.0,0.072,0.647
CN(CCO)c1ccc(/C=C/C(=O)c2ccc(NC(=O)c3ccc(-c4ccc(F)cc4)o3)cc2)cc1,CS(=O)C,432,565.0,0.16,,133.0,,45.1,0.83,1.0,0.072,0.647
c1ccc2c(c1)-c1sc3ccccc3c1C21c2ccccc2-c2sc3ccccc3c21,C(Cl)Cl,340,368.0,0.06,,28.0,,40.7,0.761,0.769,0.04,0.178
c1ccc2c(c1)ccc1c2c2ncc3cccc1n32,CO,469,487.0,0.24,21320.0,18.0,4.3288,55.4,0.608,0.904,0.605,0.545
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2cccc(Cl)c2)cc1,CC#N,436,543.0,0.11,,107.0,,45.6,0.645,0.974,0.044,0.286
COc1ccc(-n2cc3ccccc3c/c2=N/S(=O)(=O)c2ccc(C)cc2)cc1,CC#N,434,535.0,0.19,,101.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3cc(C)ccc3cn2-c2ccccc2)cc1,CC#N,427,536.0,0.17,,109.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(Cl)cc2)cc1,CC#N,435,540.0,0.14,,105.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(CCO)cc2)cc1,CC#N,434,538.0,0.18,,104.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3cccc(F)c3cn2-c2ccccc2)cc1,CC#N,440,542.0,0.09,,102.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2cccc(Br)c2)cc1,CC#N,437,545.0,0.12,,108.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(F)cc2)cc1,CC#N,435,536.0,0.15,,101.0,,45.6,0.645,0.974,0.044,0.286
Cc1ccc(S(=O)(=O)/N=c2/cc3ccccc3cn2-c2ccc(Cl)cc2C)cc1,CC#N,434,530.0,0.18,,96.0,,45.6,0.645,0.974,0.044,0.286
