SMILES,Solvent,QY
CC[N+]1=C(/C=C2/C(=O)C(c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)s3)=C2[O-])Cc2cc(C(=O)O)ccc21,C(Cl)Cl,0.64
Cc1nc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc(-c3ccc(/C=C(\CN)C(=O)O)s3)c2s1,C1CCOC1,0.77
Cc1nc2c(-c3ccc(/C=C(\CN)C(=O)O)s3)ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2s1,C1CCOC1,0.77
CCCCCC1(CCCCC)COc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3nc4sc(-c5sc(-c6ccc(C=C(CN)C(=O)O)s6)c6c5OCC(CCCCC)(CCCCC)CO6)nc4s3)c2OC1,C1CCOC1,0.61
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3sc(-c4nc5sc(-c6sc(-c7ccc(C=C(CN)C(=O)O)s7)c7c6OCC(CCCCC)(CCCCC)CO7)nc5s4)c4c3OCC(CCCCC)(CCCCC)CO4)cc2)cc1,C1CCOC1,0.6
CCCCCCSc1ccc(N(c2ccc(SCCCCCC)cc2)c2ccc(-c3sc(-c4nc5sc(-c6sc(-c7ccc(C=C(CN)C(=O)O)s7)c7c6OCC(CCCCC)(CCCCC)CO7)nc5s4)c4c3OCC(CCCCC)(CCCCC)CO4)cc2)cc1,C1CCOC1,0.63
CCCCCC1(CCCCC)COc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(-c3nc4sc(-c5sc(-c6sc(C=C(CN)C(=O)O)c7c6OCCO7)c6c5OCC(CCCCC)(CCCCC)CO6)nc4s3)c2OC1,C1CCOC1,0.63
CCCCCC1(CCCCC)COc2c(-c3ccc4c(c3)Sc3ccccc3N4c3ccc(OC)cc3)sc(-c3nc4sc(-c5sc(-c6ccc(C=C(CN)C(=O)O)s6)c6c5OCC(CCCCC)(CCCCC)CO6)nc4s3)c2OC1,C1CCOC1,0.62
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,CCO,0.62
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccccc3)c3ccc(/C=c4\sc(=C(CN)CN)[nH]c4=O)cc3)cc2)s1,CCO,0.68
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(N(c3ccc(/C=c4\sc(=C(CN)CN)[nH]c4=O)cc3)c3ccc(/C=c4/sc(=C(CN)CN)[nH]c4=O)cc3)cc2)s1,CCO,0.66
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1,CCO,0.61
NCC(CN)=c1[nH]c(=O)/c(=C/c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5ccc(/C=c6\sc(=C(CN)CN)[nH]c6=O)s5)cc4)cc3)s2)s1,CCO,0.46
COc1ccc(N(c2ccc(-c3ccc(C=C(CN)C(=O)O)o3)cc2)c2ccc(OC)cc2OC)c(OC)c1,C(Cl)Cl,0.67
COc1ccc(N(c2ccc(-c3ccc(C=C(CN)C(=O)O)o3)cc2)c2ccc(OC)c(OC)c2)cc1OC,C(Cl)Cl,0.69
NCC(=Cc1ccc(-c2ccc(N(c3ccc4c(c3)OCCO4)c3ccc4c(c3)OCCO4)cc2)o1)C(=O)O,C(Cl)Cl,0.71
NC/C(=C\c1ccc(-c2ccc(-c3ccc(CCc4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c3nsnc23)s1)C(=O)O,C1CCOC1,0.63
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CO,0.59
O=C(O)CN1C(=O)/C(=C\C=C\c2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CO,0.6
NCC(=Cc1cccc(N(c2ccccc2)c2ccccc2)c1)C(=O)O,C1CCOC1,0.66
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,C1CCOC1,0.64
O=C(O)c1ccc(/C=C/c2cccc(N(c3ccccc3)c3ccccc3)c2)cc1,C1CCOC1,0.57
O=C(O)c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,0.62
O=C(O)c1cccc(N(c2ccccc2)c2ccccc2)c1,C1CCOC1,0.47
O=C(O)Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,0.6
NC/C(=C\c1ccc(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)o1)C(=O)O,C1CCOC1,0.64
NC/C(=C\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)o1)C(=O)O,C1CCOC1,0.66
CCC1(CC)c2cc(-c3ccc(-c4ccc(/C=C(\CN)C(=O)O)o4)s3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,0.65
CCC1(CC)c2cc(/C=C/c3ccc(C=C(CN)C(=O)O)o3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,0.67
COc1nc(-c2ccc(C=C(CN)C(=O)O)s2)sc1-c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C1CCOC1,0.46
COc1nc(-c2ccc(-c3ccc(C=C(CN)C(=O)O)s3)s2)sc1-c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C1CCOC1,0.47
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3ccc4c(=O)n5c6ccc(C(=O)O)cc6nc5c5cccc3c45)cc2)cc1,CC1=CC=CC=C1,0.74
O=C(O)c1ccc2c(c1)nc1c3cccc4c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc(c(=O)n21)c43,CC1=CC=CC=C1,0.69
CCCCCCCCN1C(=O)C2=C(c3ccc(-c4sc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)c5c4OCCO5)cc3)N(CCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/CN)C(=O)O)cc2)cc1,C1CCOC1,0.74
CCCCCCCCN1C(=O)C2=C(c3ccc(-c4sc(-c5ccc(N(c6ccc(C)cc6)c6ccc(C)cc6)cc5)c5c4OCCO5)cc3)N(CCCCCCCC)C(=O)C2=C1c1ccc(-c2ccc(/C=C(/CN)C(=O)O)s2)cc1,C1CCOC1,0.76
[C-][N+]/C(=C/c1ccc(N(c2ccc(-c3cccc(OC)c3)cc2)c2ccc(-c3nc4c(-c5cccc(OC)c5)ccc(-c5cccc(OC)c5)c4[nH]3)cc2)cc1)C(=O)O,C(Cl)(Cl)Cl,0.64
[C-][N+]/C(=C/c1ccc(N(c2ccc(-c3cccc(N(C)C)c3)cc2)c2ccc(-c3nc4c(-c5cccc(OC)c5)ccc(-c5cccc(OC)c5)c4[nH]3)cc2)cc1)C(=O)O,C(Cl)(Cl)Cl,0.58
[C-][N+]/C(=C/c1ccc(N(c2ccc(Br)cc2)c2ccc(-c3nc4c(-c5cccc(OC)c5)ccc(-c5cccc(OC)c5)c4[nH]3)cc2)cc1)C(=O)O,C(Cl)(Cl)Cl,0.59
CCCCCCc1cc(-c2ccc3c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4n(CC)c3c2)sc1/C=C(/CN)C(=O)O,C(Cl)(Cl)Cl,0.67
O=C(O)c1ccc(CCc2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C1CCOC1,0.62
CCCCCCCCCCCCOc1cc(CCc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OCCCCCCCCCCCC)cc1CCc1ccc(C(=O)O)cc1,C1CCOC1,0.59
CCCCCCCCCCCCOc1cc(CCc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(OCCCCCCCCCCCC)cc1CCc1ccc(C=C(CN)C(=O)O)cc1,C1CCOC1,0.49
O=C(O)CN1C(=O)/C(=C\c2ccc(N(c3ccccc3)c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)cc2)SC1=S,C(Cl)Cl,0.72
NC/C(=C\c1cc(Br)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1Br)C(=O)O,C(Cl)Cl,0.69
NC/C(=C\c1cc(Cl)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1Cl)C(=O)O,C(Cl)Cl,0.68
NC/C(=C\c1cc(-c2cccs2)c(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1cccs1)C(=O)O,C(Cl)Cl,0.68
O=C(O)CN1C(=O)/C(=C\c2cc(Br)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Br)SC1=S,C(Cl)Cl,0.73
O=C(O)CN1C(=O)/C(=C\c2cc(Cl)c(/C=C/c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2Cl)SC1=S,C(Cl)Cl,0.72
NC/C(=C\c1ccc(-c2ccc(-c3ccc(/C=C/c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,C(Cl)Cl,0.73
CCCCCCCCC1(CCCCCCCC)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,C1CCOC1,0.66
CCCCCCCCC1(CCCCCCCC)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(CCc3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(CCc5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc21,C1CCOC1,0.62
CCCCCCCCC1(CCCCCCCC)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(CCCCc3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,C1CCOC1,0.66
CCCCCCCCC1(CCCCCCCC)c2cc(/C=C(\C[NH-])C(=O)[O-])ccc2-c2ccc(CC)cc21,C1CCOC1,0.7
NC/C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,CO,0.73
CSC1=C(SC)SC(=Cc2ccc(N(c3ccc(C=C4SC(SC)=C(SC)S4)cc3)c3ccc(/C=C(\CN)C(=O)O)cc3)cc2)S1,CO,0.71
CCCCCCc1csc(-c2ccc(-c3cc(CCCCCC)c(/C=C/c4cc(-c5cc(CCCCCC)c(/C=C(\CN)C(=O)O)s5)cc(/C=C/c5sc(-c6ccc(-c7cc(CCCCCC)cs7)c7nsnc67)cc5CCCCCC)c4OCC(CC)CCCC)s3)c3nsnc23)c1,C(Cl)(Cl)Cl,0.72
NC/C(=C/c1ccc(N(c2ccccc2)c2ccc(/C=C(\CN)C(=O)O)cc2)cc1)C(=O)O,C(Cl)(Cl)Cl,0.71
CCCCCCCCN1C(=O)/C(=c2\s/c(=C\c3ccc(N(c4ccccc4)c4ccc(/C=c5/s/c(=C6/SC(=S)N(CCCCCCCC)C6=O)n(CC(=O)O)c5=O)cc4)cc3)c(=O)n2CC(=O)O)SC1=S,C(Cl)(Cl)Cl,0.66
NC/C(=C\c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,C(Cl)Cl,0.64
CCCOc1c2cc(C(C)(C)C)cc1Cc1cc(C(C)(C)C)cc(c1OCCC)Cc1cc(C(C)(C)C)cc(c1OCCCCC(=O)COc1cc(/C=C(/CN)C(=O)O)sc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)Cc1cc(C(C)(C)C)cc(c1OCCC)C2,C(Cl)Cl,0.64
CCCOc1c2cc(C(C)(C)C)cc1Cc1cc(C(C)(C)C)cc(c1OCCCCC(=O)COc1cc(/C=C(/CN)C(=O)O)sc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)Cc1cc(C(C)(C)C)cc(c1OCCC)Cc1cc(C(C)(C)C)cc(c1OCCCCCC(=O)COc1cc(/C=C(/CN)C(=O)O)sc1-c1ccc(N(c3ccccc3)c3ccccc3)cc1)C2,C(Cl)Cl,0.56
CCCCCCOc1c(OCCCCCC)c(-c2ccc(/C=C(\CN)C(=O)O)s2)c2nsnc2c1-c1ccc2c(c1)C(CC)(CC)c1cc(N(c3ccccc3)c3ccccc3)ccc1-2,C1CCOC1,0.69
CCCCCCOc1c(OCCCCCC)c(-c2ccc(/C=C(\CN)C(=O)O)s2)c2nsnc2c1CCc1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,0.7
NC/C(=C\c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,C1CCOC1,0.64
NC/C(=C/c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,C1CCOC1,0.73
NCC(=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,C1CCOC1,0.73
NCC(=Cc1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,C1CCOC1,0.75
NCC(=Cc1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,C1CCOC1,0.74
NCC(=Cc1ccc(-c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,C1CCOC1,0.76
O=C(O)C(=Cc1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,C(Cl)Cl,0.74
CCOC(=O)/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,C(Cl)Cl,0.72
NC/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)S(=O)(=O)O,C(Cl)Cl,0.63
NCC(/C=N/O)=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1,C(Cl)Cl,0.65
CCCCCCCCC1(CCCCCCCC)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(/C=C/c3ccc4c(c3)C(CCCCCCCC)(CCCCCCCC)c3cc(/C=C/c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc21,C(Cl)Cl,0.6
CCCCCCN(c1ccc(/C=C(\CN)c2ccc(-c3ccc(/C=C(/CN)C(=O)O)cc3)cc2)cc1)c1ccc(/C=C(\CN)c2ccc(-c3ccc(/C=C(/CN)C(=O)O)cc3)cc2)cc1,CN(C)C=O,0.62
CCCCCCN(c1ccc(/C=C(\CN)c2ccc(-c3ccc(/C=C4\SC(=S)N(CC(=O)O)C4=O)cc3)cc2)cc1)c1ccc(/C=C(\CN)c2ccc(-c3ccc(/C=C4/SC(=S)N(CC(=O)O)C4=O)cc3)cc2)cc1,CN(C)C=O,0.41
CCCCCCN(c1ccc(/C=C(\CN)c2ccc(/C=C(\CN)C(=O)O)s2)cc1)c1ccc(/C=C(\CN)c2ccc(/C=C(\CN)C(=O)O)s2)cc1,CN(C)C=O,0.63
CCC1(CC)c2cc(CCc3cccc(/C=C(\CN)C(=O)O)c3)ccc2-c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,0.63
O=C(O)/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1,CCO,0.57
O=C(O)CN1C(=O)C(=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)SC1=S,CCO,0.6
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3ccc(/C=C(/CN)C(=O)O)s3)cc2)cc1,CC#N,0.76
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,CO,0.68
C=Cc1ccc(N(c2ccccc2)c2ccc(C=C(CN)C(=O)O)cc2)cc1,CO,0.64
NC/C(=C/c1ccc(N(c2ccccc2)c2ccc(/C=C(\CN)C(=O)O)cc2)cc1)C(=O)O,CO,0.65
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,CC#N,0.73
C1=CSC(C=Cc2cccs2)(c2ccc(N(c3ccccc3)c3ccccc3)cc2)C1,CC#N,0.66
CCC1(CC)c2cc(-c3ccc(/C=C(\CN)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3c4ccccc4cc4ccccc34)cc21,C1CCOC1,0.67
CCC1(CC)c2cc(-c3ccc(/C=C(\CN)C(=O)O)s3)ccc2-c2ccc(N(c3ccccc3)c3ccc4ccc5cccc6ccc3c4c56)cc21,C1CCOC1,0.67
CCC1(CC)c2cc(-c3ccc(/C=C(\CN)C(=O)O)s3)ccc2-c2ccc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(N(c6ccccc6)c6cccc7ccccc67)ccc4-5)s3)cc21,C1CCOC1,0.65
CCC1(CC)c2cc(-c3ccc(/C=C(\CN)C(=O)O)s3)ccc2-c2ccc(-c3ccc(-c4ccc5c(c4)C(CC)(CC)c4cc(-c6ccc(-c7ccc8c(c7)C(CC)(CC)c7cc(N(c9ccccc9)c9cccc%10ccccc9%10)ccc7-8)s6)ccc4-5)s3)cc21,C1CCOC1,0.64
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c4ccccc4c(CCc4ccc(/C=C(\CN)C(=O)O)cc4)c4ccccc34)cc2)cc1,C(Cl)Cl,0.75
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3c4ccccc4c(CCc4ccc(/C=C(\CN)C(=O)O)s4)c4ccccc34)cc2)cc1,C(Cl)Cl,0.75
NC/C(=C\c1ccc(-c2c3ccccc3c(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1)C(=O)O,C(Cl)Cl,0.74
COc1ccc(N(c2ccc(CCc3c4ccccc4c(-c4ccc(/C=C(\CN)C(=O)O)cc4)c4ccccc34)cc2)c2ccc(OC)cc2)cc1,C(Cl)Cl,0.72
CC1(C)CC(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)=CC(=C(CN)CN)C1,C(Cl)(Cl)Cl,0.58
NC/C(=C/c1ccc(N(c2ccc(N3CCc4ccccc43)cc2)c2ccc(N3CCc4ccccc43)cc2)cc1)C(=O)O,C(Cl)(Cl)Cl,0.61
CC1Cc2ccccc2N1c1ccc(N(c2ccc(/C=C(/CN)C(=O)O)cc2)c2ccc(N3c4ccccc4CC3C)cc2)cc1,C(Cl)(Cl)Cl,0.6
CC1(C)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc21,C1CCOC1,0.6
CC1(C)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)cc21,C1CCOC1,0.63
CC1(C)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(-c3ccc(-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)s4)s3)cc21,C1CCOC1,0.56
CCCCCCCCc1cc(-c2sc(-c3ccc4c(c3)C(C)(C)c3cc(C=C(CN)C(=O)O)ccc3-4)cc2CCCCCCCC)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,0.63
CC1(C)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(-c3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCCO4)cc21,C1CCOC1,0.62
CC1(C)c2cc(C=C(CN)C(=O)O)ccc2-c2ccc(-c3ccc(-c4sc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c5c4OCCO5)s3)cc21,C1CCOC1,0.56
C=CC(=CC)N(c1ccccc1)c1ccc(-c2ccc(-c3ccc(-c4ccc(C=C(CN)C(=O)O)o4)c4nn(CCCCCC)nc34)o2)cc1,C1CCOC1,0.62
CCCCCCn1nc2c(-c3ccc(/C=C(/CN)C(=O)O)s3)ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)c2n1,C1CCOC1,0.66
CCCCCCn1nc2c(-c3ccc(C=C(CN)C(=O)O)[se]3)ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)[se]3)c2n1,C1CCOC1,0.67
CCCCCCCCCc1nc(-c2nc(CCCCCCCCC)c(-c3ccc(/C=C(\CN)C(=O)O)s3)s2)sc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,C1CCOC1,0.7
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c4ccc(-c5ccc(C(=O)O)cc5)c5nsnc45)sc2-3)cc1,C(Cl)(Cl)Cl,0.73
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c4c(F)c(F)c(-c5ccc(C(=O)O)cc5)c5nsnc45)sc2-3)cc1,C(Cl)(Cl)Cl,0.75
CCCCCCCCCCCCN(c1ccc(-c2ccc(/C=C(\CN)C(=O)O)s2)cc1)c1ccc(-n2c3ccc(C(C)(C)C)cc3c3cc(C(C)(C)C)ccc32)cc1,C(Cl)Cl,0.67
NC/C(=C\c1ccc(CCc2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3ccccc23)s1)C(=O)O,CCO,0.59
NC/C(=C\c1ccc(-c2ccc(CCc3c4ccccc4c(-c4ccc(N(c5ccccc5)c5ccccc5)s4)c4ccccc34)s2)s1)C(=O)O,CCO,0.72
CC1(C)C(c2ccc(/C=C(\CN)C(=O)O)o2)=Nc2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,0.717
CC1(C)C(c2ncc(/C=C(\CN)C(=O)O)s2)=Nc2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,0.709
CC1(C)C(c2ccc(/C=C(\CN)C(=O)O)cc2)=Nc2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCOC1,0.715
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(/C=C(/CN)C(=O)O)c(Cl)nc6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,0.724
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(/C=C(/CN)C(=O)O)c(=O)[nH]c6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,0.78
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(C=C(CN)CN)c(=O)[nH]c6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,0.732
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(C(=O)O)c(=O)[nH]c6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,0.662
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(C(=O)O)c(Cl)nc6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,0.731
CCCCCCOc1ccc(N(c2ccc(OCCCCCC)cc2)c2ccc(-c3cc4c(s3)-c3sc(-c5ccc6cc(C=O)c(=O)[nH]c6c5)cc3C4(CCCCCC)CCCCCC)cc2)cc1,C(Cl)Cl,0.771
NCC(=Cc1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1)C(=O)O,C1CCOC1,0.71
Cc1ccc(N(c2ccc(C)cc2)c2ccc(-c3nnc(-c4ccc(C=C(CN)C(=O)O)cc4)o3)cc2)cc1,C1CCOC1,0.7
CCc1ccc(N(c2ccc(CC)cc2)c2ccc(-c3nnc(-c4ccc(C=C(CN)C(=O)O)cc4)o3)cc2)cc1,C1CCOC1,0.71
CC(C)(C)c1ccc(N(c2ccc(-c3nnc(-c4ccc(C=C(CN)C(=O)O)cc4)o3)cc2)c2ccc(C(C)(C)C)cc2)cc1,C1CCOC1,0.7
COc1ccc(N(c2ccc(OC)cc2)c2ccc(-c3nnc(-c4ccc(C=C(CN)C(=O)O)cc4)o3)cc2)cc1,C1CCOC1,0.74
CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)c3ccc4c(c3)sc3cc(-c5ccc(C=C(CN)C(=O)O)s5)sc34)cc2)c(OCCCCCC)c1,C1CCOC1,0.73
CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)c3ccc4c(c3)sc3cc(-c5cc6sc(C=C(CN)C(=O)O)cc6s5)sc34)cc2)c(OCCCCCC)c1,C1CCOC1,0.72
CCCCCCOc1ccc(-c2ccc(N(c3ccc(-c4ccc(OCCCCCC)cc4OCCCCCC)cc3)c3ccc4c(c3)sc3cc(C=C(CN)C(=O)O)sc34)cc2)c(OCCCCCC)c1,C1CCOC1,0.7
NC/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1)C(=O)O,C1CCOC1,0.68
NC/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1F)C(=O)O,C1CCOC1,0.69
NC/C(=C\c1c(F)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1F)C(=O)O,C1CCOC1,0.67
NC/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1)C(=O)O,C1CCOC1,0.68
NC/C(=C\c1ccc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1F)C(=O)O,C1CCOC1,0.65
NC/C(=C\c1c(F)cc(/C=C/c2ccc(N(c3ccccc3)c3cccc4ccccc34)cc2)cc1F)C(=O)O,C1CCOC1,0.68
NC/C(=C\c1ccc(N(c2ccccc2)c2ccc(-c3cc4c5c(c3)CCCN5CCC4)cc2)cc1)C(=O)O,CCO,0.7
O=C(O)CN1C(=O)/C(=C/c2ccc(N(c3ccccc3)c3ccc(-c4cc5c6c(c4)CCCN6CCC5)cc3)cc2)SC1=S,CCO,0.68
CCCCCCCCOc1c(/C=C/c2ccc(N(c3ccc(C)cc3)c3ccc(C)cc3)cc2)cc(-c2ccc(C3=C4C(=O)N(CC(CC)CCCC)C(c5ccc(-c6ccc(C(=O)O)cc6)s5)=C4C(=O)N3CC(CC)CCCC)s2)cc1/C=C/c1ccc(N(c2ccc(C)cc2)c2ccc(C)cc2)cc1,C(Cl)(Cl)Cl,0.66
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c4ccc(-c5ccc(C(=O)O)cc5)s4)sc2-3)cc1,C(Cl)(Cl)Cl,0.68
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C(c2ccc(C)cc2)(c2ccc(C)cc2)c2cc(-c4ccc(-c5ccc(-c6ccc(C(=O)O)cc6)c6nsnc56)s4)sc2-3)cc1,C(Cl)(Cl)Cl,0.68
CCCCCCCn1c2ccc(C=C(CN)C(=O)O)cc2c2ccc(/C=C\c3ccc(N(c4ccccc4)c4ccc(/C=C/c5ccc6c7cc(C=C(CN)C(=O)O)ccc7n(CCCCCCC)c6c5)cc4)cc3)cc21,C(Cl)Cl,0.66
