SMILES,Solvent,Ex (nm),Em (nm),ST (nm),QY,AC(cm-1M-1),LogAC
NCC(=Cc1ccc(C2=C(c3ccc(C=C(CN)CN)cc3)C3=C(c4ccccc4)c4ccc5n4[Ni+2]n4c(ccc4=C(c4ccccc4)C2=N3)=C(c2ccccc2)C2=NC(=C5c3ccccc3)C=C2[N+](=O)[O-])cc1)CN,CH2Cl2,NA,NA,NA,NA,181970,5.26
NCC(=Cc1ccc(-c2c3ccccc3c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccccc23)cc1)C(=O)O,CH2Cl2,464,568,104,0.76,NA,NA
NCC(=Cc1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,THF,443,572,129,0.74,NA,NA
NCC(=Cc1ccc(-c2ccc(-[c-]3cccc3)s2)s1)CN,Acetone,555,NA,NA,NA,10800,4.0334
NCC(=Cc1ccc(-c2ccc(-c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,THF,456,570,114,0.76,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,THF,459,566,107,0.73,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4cccc5ccccc45)cc3)c3nc(-c4ccccc4)c(-c4ccccc4)nc23)s1)C(=O)O,DMF,457,NA,NA,NA,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3n[se]nc23)s1)C(=O)O,THF,502,NA,NA,0.67,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,THF,491,NA,NA,0.66,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)s1)C(=O)O,THF,472,NA,NA,0.64,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3n[se]nc23)s1)C(=O)O,THF,544,NA,NA,0.66,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc23)s1)C(=O)O,THF,541,NA,NA,0.69,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3nsnc23)s1)C(=O)O,THF,445,557,112,0.68,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)c3nsnc23)s1)C(=O)O,THF,474,589,115,0.69,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc4c5ccccc5n(-c5ccccc5)c4c3)c3nsnc23)s1)C(=O)O,THF,459,560,101,0.73,NA,NA
NCC(=Cc1ccc(-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)s2)s1)C(=O)O,THF,524,NA,NA,NA,40000,4.6021
NCC(=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)o1)CN,H2O,394,596,202,0.01,3256,3.5127
NCC(=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1)CN,H2O,388,609,221,0.01,2792,3.4459
NCC(=Cc1ccc(-c2ccc(N(c3ccc(C(=O)O)cc3)c3ccc(C(=O)O)cc3)cc2)s1)CN,THF,460,NA,NA,0.33,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccc(-c4ccc(C=C(CN)C(=O)O)s4)cc3)c3ccc(-c4ccc(C=C(CN)C(=O)O)s4)cc3)cc2)s1)C(=O)O,CHCl3,484,NA,NA,0.63,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)s1)C(=O)O,THF,447,NA,NA,0.67,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccc(-n4c5ccccc5c5ccccc54)cc3)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)s1)C(=O)O,THF,411,NA,NA,0.7,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccc4c(c3)OCCO4)c3ccc4c(c3)OCCO4)cc2)o1)C(=O)O,CH2Cl2,502,601,99,0.71,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)o1)CN,CHCl3,509,618,109,0.19,36532,4.5627
NCC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,CH2Cl2,437,NA,NA,0.61,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,THF,415,NA,NA,0.7,NA,NA
NCC(=Cc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1)CN,CHCl3,506,634,128,0.18,44126,4.6447
NCC(=Cc1ccc(-c2ccc(N3c4ccccc4C=Cc4ccccc43)cc2)s1)C(=O)O,CH2Cl2,470,NA,NA,0.72,NA,NA
NCC(=Cc1ccc(-c2ccc(N3c4ccccc4CCc4ccccc43)cc2)s1)C(=O)O,CH2Cl2,422,NA,NA,0.68,NA,NA
NCC(=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1)CN,H2O,429,652,223,NA,2336,3.3685
NCC(=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1)CN,EtOH,430,632,202,0.0357,3920,3.5933
NCC(=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1)CN,CH2Cl2,436,612,176,0.016,4970,3.6964
NCC(=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1)CN,H2O,416,646,230,NA,2342,3.3696
NCC(=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1)CN,CH2Cl2,427,600,173,0.016,4060,3.6085
NCC(=Cc1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccc(C=C(c3ccccc3)c3ccccc3)cc2)s1)C(=O)O,EtOH,406,538,132,0.71,NA,NA
NCC(=Cc1ccc(-c2ccc3ccc4cccc5ccc2c3c45)s1)C(=O)O,THF,483,NA,NA,NA,24900,4.3962
NCC(=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1)CN,H2O,443,635,192,0.01,NA,NA
NCC(=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1)CN,CH2Cl2,428,605,177,0.1325,4970,3.6964
NCC(=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1)CN,H2O,397,646,249,0.01,2323,3.366
NCC(=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1)CN,EtOH,414,630,216,0.0956,3510,3.5453
NCC(=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1)CN,CH2Cl2,424,607,183,0.152,4560,3.659
NCC(=Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1)C(=O)O,CH2Cl2,500,NA,NA,0.75,NA,NA
NCC(=Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,CH2Cl2,535,NA,NA,0.65,NA,NA
NCC(=Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc23)cc1)C(=O)O,CH2Cl2,575,NA,NA,0.55,NA,NA
NCC(=Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)s3)c3nsnc23)s1)C(=O)O,CH2Cl2,620,NA,NA,0.5,NA,NA
NCC(=Cc1ccc(-c2ncc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)s1)C(=O)O,CH2Cl2,546,NA,NA,NA,NA,NA
NCC(=Cc1ccc(-c2nnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)o2)cc1)C(=O)O,THF,377,536,159,0.71,NA,NA
NCC(=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1)CN,CH2Cl2,506,628,122,0.107,NA,NA
NCC(=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1)CN,DMSO,499,657,158,0.074,NA,NA
NCC(=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1)CN,MeCN,491,644,153,0.06,NA,NA
NCC(=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1)CN,THF,496,620,124,0.08,NA,NA
NCC(=Cc1ccc(-c2sc(N(c3ccccc3)c3ccccc3)nc2-c2ccccc2)s1)CN,Toluene,499,584,85,0.04,NA,NA
NCC(=Cc1ccc(CCc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(CCc2ccc(N(c3ccccc3)c3ccccc3)cc2)c1)C(=O)O,CHCl3,418,NA,NA,NA,NA,NA
NCC(=Cc1ccc(CCc2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1)C(=O)O,CHCl3,375,548,173,0.64,NA,NA
NCC(=Cc1ccc(CCc2ccc(-n3c4ccccc4c4ccccc43)cc2)s1)C(=O)O,CHCl3,409,555,146,0.63,NA,NA
NCC(=Cc1ccc(N(c2ccc(C=Cc3ccccc3)cc2)c2ccc(C=Cc3ccccc3)cc2)cc1)C(=O)O,EtOH,424,NA,NA,0.74,NA,NA
NCC(=Cc1ccc(N(c2ccc(-c3ccccc3)cc2)c2ccc(-c3ccccc3)cc2)cc1)C(=O)O,EtOH,410,NA,NA,0.73,NA,NA
NCC(=Cc1ccc(N(c2ccc(CCc3ccccc3)cc2)c2ccc(CCc3ccccc3)cc2)cc1)C(=O)O,EtOH,410,NA,NA,0.73,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccc(C3=NC(c4ccc(-c5cccs5)cc4)C(c4ccc(-c5cccs5)cc4)N3)cc2)cc1)C(=O)O,EtOH,411,NA,NA,0.55,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,THF,365,537,172,0.64,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,MeOH,400,554,154,0.68,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,MeCN,373,509,136,0.73,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)C(=O)O,CH2Cl2,378,531,153,0.63,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(Br)cc1,Cyclohexane,409,NA,NA,NA,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccc3ccccc3c2)cc1,Cyclohexane,412,NA,NA,NA,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(-c2ccccc2)cc1,Cyclohexane,419,NA,NA,NA,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(Cl)cc1,Cyclohexane,409,NA,NA,NA,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,Cyclohexane,403,NA,NA,NA,NA,NA
NCC(=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1)c1nc2ccc(C(=O)O)cc2[nH]1,DMF,413,489,76,0.63,NA,NA
NCC(=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1)C(=O)O,MeCN,374,527,153,0.8,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3ccc21)CN,CH2Cl2,436,533,97,NA,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3ccc21)CN,Toluene,NA,517,NA,NA,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3ccc21)CN,THF,NA,550,NA,NA,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21)CN,CH2Cl2,445,544,99,NA,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21)CN,Toluene,NA,518,NA,NA,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21)CN,THF,NA,547,NA,NA,NA,NA
NCC(=Cc1ccc2c(c1)[nH]c1c3ccccc3sc21)CN,DMF,NA,581,NA,NA,NA,NA
NCC(=Cc1ccc2c(c1)c1cc(C=C(CN)CN)ccc1n2-c1cccc2ccccc12)CN,CH2Cl2,418,453,35,0.07,NA,NA
NCC(=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12)CN,CH2Cl2,406,480,74,0.04,NA,NA
NCC(=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12)CN,Toluene,402,445,43,0.16,NA,NA
NCC(=Cc1ccc2c(c1)c1ccccc1n2-c1cc2ccccc2c2ccccc12)CN,MeCN,395,503,108,0.09,NA,NA
NCC(=Cc1ccc2c(c1)c1ccccc1n2-c1cccc2ccccc12)CN,CH2Cl2,404,473,69,0.05,NA,NA
NCC(=Cc1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,THF,412,NA,NA,NA,NA,NA
NCC(=Cc1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,THF,404,NA,NA,NA,NA,NA
NCC(=Cc1ccc2ccccc2c1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,THF,412,NA,NA,NA,NA,NA
NCC(=Cc1ccc2nc(CCc3ccc(N(c4ccc(CCc5nc6ccc(C=C(CN)CN)cc6s5)cc4)c4ccc(CCc5nc6ccc(C=C(CN)CN)cc6s5)cc4)cc3)sc2c1)CN,Toluene,440,512,72,0.61,54100,4.7332
NCC(=Cc1ccc2nc(CCc3ccc(N(c4ccccc4)c4ccccc4)cc3)sc2c1)CN,Toluene,457,535,78,0.47,35700,4.5527
NCC(=Cc1cccc(N(c2ccccc2)c2ccccc2)c1)C(=O)O,THF,395,504,109,0.66,NA,NA
NCC(=Cc1cccc2ccccc12)c1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,THF,404,NA,NA,NA,NA,NA
NCC(=Cc1cccc2ccccc12)c1ccc(N(c2ccccc2)c2cccc3ccccc23)cc1,THF,395,NA,NA,NA,NA,NA
NCC(=Cc1cccc2ccccc12)c1ccc(N(c2ccccc2)c2ccccc2)cc1,THF,400,NA,NA,NA,NA,NA
NCC(=Cc1ccccc1)c1ccc(N(c2ccccc2)c2ccc3ccccc3c2)cc1,THF,402,NA,NA,NA,NA,NA
NCC(=Cc1ccccc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,THF,397,NA,NA,NA,NA,NA
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,Toluene,356,NA,NA,NA,23449,4.3701
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,Dioxane,346,NA,NA,NA,45272,4.6558
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,THF,346,NA,NA,NA,30583,4.4855
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,CHCl3,352,NA,NA,NA,35434,4.5494
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,Ethyl acetate,346,NA,NA,NA,40364,4.606
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,MeOH,345,NA,NA,NA,30917,4.4902
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,EtOH,346,NA,NA,NA,38358,4.5839
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,DMF,347,NA,NA,NA,23617,4.3732
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)CN,DMSO,343,NA,NA,NA,NA,NA
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)c1nc2ccccc2s1,Toluene,383,NA,NA,NA,NA,NA
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,Toluene,361,430,69,NA,27080,4.4326
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,THF,354,427,73,NA,27244,4.4353
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,Dioxane,353,426,73,NA,42169,4.625
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,Ethyl acetate,352,427,75,NA,29427,4.4687
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,CHCl3,359,432,73,NA,21278,4.3279
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,CH2Cl2,357,430,73,NA,27235,4.4351
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,EtOH,354,426,72,NA,25228,4.4019
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,MeOH,351,426,75,NA,27221,4.4349
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,DMF,355,438,83,NA,20981,4.3218
NCC(=Cc1cn(-c2ccccc2)nc1-c1ccccc1)CN,DMSO,356,443,87,NA,20343,4.3084
NCC(=CC1COc2c(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)sc(COCCCCCCCCOCc3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OC(C=C(CN)C(=O)O)CO4)c2O1)C(=O)O,CHCl3,488,NA,NA,0.73,NA,NA
NCC(=CC1COc2c(COCCCCCCCCOCc3sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c4c3OCC(C=C(CN)C(=O)O)O4)sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c2O1)C(=O)O,CHCl3,501,NA,NA,0.72,NA,NA
NCC(=Cc1nc2ccc(CCc3ccc(N(c4ccc(CCc5ccc6nc(C=C(CN)CN)sc6c5)cc4)c4ccc(CCc5ccc6nc(C=C(CN)CN)sc6c5)cc4)cc3)cc2s1)CN,Toluene,480,594,114,0.29,45700,4.6599
NCC(=Cc1sc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c2c1OC(COCCCCCCCCOCC1COc3c(C=C(CN)C(=O)O)sc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c3O1)CO2)C(=O)O,CHCl3,494,NA,NA,0.75,NA,NA
NCC(=CNc1cccc(F)c1)CN,DMSO,319,NA,NA,NA,NA,NA
NCC(=O)Nc1c(Cl)c(Cl)c([C](c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,Dioxane,NA,NA,NA,NA,58000,4.7634
NCC(=O)Nc1ccc(-c2c3ccc(=O)cc-3oc3cc(O)ccc23)c(C(=O)O)c1,H2O,491,515,24,NA,NA,NA
NCC(=O)Nc1ccc(-c2c3nc(c(-c4ccccc4)c4ccc([nH]4)c(-c4ccccc4)c4nc(c(-c5ccccc5)c5ccc2[nH]5)C=C4)C=C3)cc1,CHCl3,NA,NA,NA,NA,320300,5.5056
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,Toluene,526,580,54,NA,43346,4.6369
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,THF,527,602,75,NA,34987,4.5439
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,CHCl3,538,599,61,NA,37015,4.5684
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,Ethyl acetate,523,600,77,NA,34702,4.5404
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,Acetone,535,619,84,NA,43346,4.6369
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,MeCN,540,622,82,NA,43674,4.6402
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,MeOH,541,613,72,NA,45555,4.6585
NCC(CN)=C(/C=C/c1cc2c3c(c1)CCCN3CCC2)c1ccc2c3c(cccc13)CC2,DMF,550,629,79,NA,43891,4.6424
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(CN)CN)c3ccccc3)cc2)cc1)c1ccccc1,Toluene,508,570,62,0.373,50000,4.699
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(CN)CN)c3ccccc3)cc2)cc1)c1ccccc1,Dioxane,507,601,94,0.3347,44886,4.6521
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(CN)CN)c3ccccc3)cc2)cc1)c1ccccc1,Ethyl acetate,505,615,110,0.1174,43923,4.6427
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(CN)CN)c3ccccc3)cc2)cc1)c1ccccc1,Acetone,508,643,135,0.0023,43021,4.6337
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(CN)CN)c3ccccc3)cc2)cc1)c1ccccc1,MeCN,508,652,144,0.0001,39712,4.5989
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccc(/C=C/C(=C(CN)CN)c3ccccc3)cc2)cc1)c1ccccc1,DMF,520,653,133,0.0021,37004,4.5682
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,Toluene,493,577,84,NA,50100,4.6998
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,THF,485,617,132,NA,48235,4.6834
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,CHCl3,502,615,113,NA,48826,4.6887
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,Ethyl acetate,482,611,129,NA,49910,4.6982
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,Acetone,485,644,159,NA,49603,4.6955
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc2c3c(cccc13)CC2,DMF,493,652,159,NA,50448,4.7028
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,Toluene,487,574,87,0.1322,24859,4.3955
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,Dioxane,480,610,130,0.105,31932,4.5042
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CH2Cl2,481,599,118,0.0644,35108,4.5454
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,CHCl3,502,619,117,0.2063,33795,4.5289
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,Ethyl acetate,478,620,142,0.0878,38242,4.5825
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,Acetone,481,652,171,0.0031,44129,4.6447
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,MeOH,484,631,147,0.0008,35701,4.5527
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,EtOH,490,630,140,0.0035,41503,4.6181
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,MeCN,481,659,178,0.0006,50312,4.7017
NCC(CN)=C(/C=C/c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccccc1,DMF,490,654,164,0.0016,36294,4.5598
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,Toluene,396,NA,NA,NA,37341,4.5722
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,Dioxane,391,NA,NA,NA,41651,4.6196
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,THF,394,NA,NA,NA,25983,4.4147
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,CHCl3,397,NA,NA,NA,39784,4.5997
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,Ethyl acetate,390,NA,NA,NA,43665,4.6401
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,MeOH,391,NA,NA,NA,48224,4.6833
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,EtOH,393,NA,NA,NA,38250,4.5826
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,DMF,399,NA,NA,NA,20475,4.3112
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])cc1)c1ccccc1,DMSO,402,NA,NA,NA,23906,4.3785
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,Toluene,405,460,55,NA,21542,4.3333
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,THF,402,459,57,NA,30068,4.4781
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,Dioxane,399,461,62,NA,28542,4.4555
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,Ethyl acetate,399,487,88,NA,40239,4.6046
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,CHCl3,406,488,82,NA,39667,4.5984
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,CH2Cl2,403,489,86,NA,46769,4.67
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,EtOH,402,497,95,NA,34666,4.5399
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,MeOH,397,496,99,NA,35705,4.5527
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,DMF,405,504,99,NA,37715,4.5765
NCC(CN)=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1ccccc1,DMSO,409,509,100,NA,41645,4.6196
NCC(CN)=C(C=Cc1c[nH]c2ccccc12)c1ccc(N)cc1,MeOH,447,NA,NA,NA,NA,NA
NCC(CN)=C(C=Cc1cccnc1)c1ccc(N)cc1,MeOH,443,NA,NA,NA,NA,NA
NCC(CN)=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,Toluene,374,439,65,NA,NA,NA
